             NC                         MCI                        DE                         ADD                        nADD                       ADD|DE                     nADD|DE                    macro-3ways                macro-4ways
-----------  -------------------------  -------------------------  -------------------------  -------------------------  -------------------------  -------------------------  -------------------------  -------------------------  -------------------------
Accuracy     0.620±0.019 [0.597-0.644]  0.722±0.033 [0.682-0.763]  0.693±0.015 [0.675-0.712]  0.702±0.019 [0.678-0.725]  0.935±0.010 [0.923-0.948]  0.787±0.027 [0.754-0.820]  0.787±0.027 [0.754-0.820]  0.518±0.032 [0.478-0.558]  0.490±0.034 [0.448-0.532]
F-1          0.666±0.039 [0.618-0.714]  0.094±0.010 [0.081-0.107]  0.439±0.017 [0.418-0.461]  0.374±0.025 [0.342-0.406]  0.076±0.024 [0.046-0.105]  0.877±0.017 [0.856-0.899]  0.180±0.035 [0.137-0.224]  0.400±0.009 [0.388-0.411]  0.302±0.011 [0.289-0.316]
Sensitivity  0.601±0.072 [0.511-0.691]  0.356±0.055 [0.287-0.424]  0.374±0.041 [0.323-0.425]  0.310±0.044 [0.255-0.365]  0.082±0.034 [0.040-0.124]  0.851±0.029 [0.815-0.887]  0.227±0.041 [0.177-0.278]  0.444±0.012 [0.429-0.458]  0.337±0.012 [0.323-0.352]
Specificity  0.654±0.078 [0.557-0.751]  0.738±0.036 [0.694-0.782]  0.846±0.041 [0.795-0.896]  0.861±0.042 [0.809-0.914]  0.965±0.011 [0.951-0.978]  0.227±0.041 [0.177-0.278]  0.851±0.029 [0.815-0.887]  0.746±0.003 [0.742-0.749]  0.804±0.003 [0.801-0.808]
MCC          0.248±0.016 [0.229-0.268]  0.042±0.017 [0.020-0.063]  0.248±0.016 [0.228-0.268]  0.202±0.025 [0.171-0.232]  0.044±0.024 [0.014-0.073]  0.067±0.044 [0.012-0.121]  0.067±0.044 [0.012-0.121]  0.179±0.008 [0.169-0.190]  0.134±0.013 [0.118-0.150]
