             NC                         MCI                        DE                         ADD                        nADD                        ADD|DE                      nADD|DE                     macro-3ways                macro-4ways
-----------  -------------------------  -------------------------  -------------------------  -------------------------  --------------------------  --------------------------  --------------------------  -------------------------  -------------------------
Accuracy     0.845±0.054 [0.777-0.912]  0.740±0.067 [0.656-0.824]  0.866±0.017 [0.845-0.887]  0.863±0.011 [0.848-0.877]  0.965±0.004 [0.960-0.971]   0.881±0.021 [0.855-0.907]   0.881±0.021 [0.855-0.907]   0.726±0.063 [0.648-0.803]  0.706±0.066 [0.624-0.788]
F-1          0.864±0.057 [0.793-0.935]  0.165±0.027 [0.132-0.199]  0.743±0.041 [0.692-0.794]  0.715±0.029 [0.679-0.752]  0.106±0.118 [-0.041-0.253]  0.936±0.012 [0.920-0.951]   0.141±0.151 [-0.046-0.329]  0.591±0.032 [0.550-0.631]  0.463±0.049 [0.402-0.523]
Sensitivity  0.795±0.097 [0.675-0.916]  0.607±0.080 [0.508-0.706]  0.603±0.056 [0.533-0.673]  0.597±0.040 [0.547-0.647]  0.073±0.084 [-0.032-0.177]  0.967±0.032 [0.927-1.007]   0.127±0.166 [-0.079-0.334]  0.668±0.020 [0.643-0.694]  0.518±0.031 [0.480-0.556]
Specificity  0.931±0.028 [0.896-0.966]  0.746±0.073 [0.655-0.836]  0.992±0.005 [0.985-0.999]  0.971±0.007 [0.962-0.980]  0.996±0.005 [0.989-1.002]   0.127±0.166 [-0.079-0.334]  0.967±0.032 [0.927-1.007]   0.890±0.017 [0.868-0.911]  0.911±0.014 [0.894-0.928]
MCC          0.708±0.078 [0.611-0.804]  0.162±0.026 [0.129-0.195]  0.695±0.038 [0.648-0.743]  0.653±0.031 [0.615-0.691]  0.131±0.132 [-0.034-0.295]  0.122±0.137 [-0.049-0.293]  0.122±0.137 [-0.049-0.293]  0.522±0.039 [0.474-0.570]  0.413±0.056 [0.343-0.483]
