             NC                         MCI                        DE                         ADD                        nADD                       ADD|DE                     nADD|DE                    macro-3ways                macro-4ways
-----------  -------------------------  -------------------------  -------------------------  -------------------------  -------------------------  -------------------------  -------------------------  -------------------------  -------------------------
Accuracy     0.836±0.020 [0.812-0.860]  0.741±0.025 [0.711-0.772]  0.889±0.002 [0.886-0.891]  0.865±0.012 [0.851-0.879]  0.947±0.008 [0.937-0.957]  0.784±0.042 [0.731-0.837]  0.784±0.042 [0.731-0.837]  0.733±0.022 [0.705-0.761]  0.695±0.025 [0.664-0.725]
F-1          0.857±0.020 [0.833-0.882]  0.149±0.015 [0.131-0.168]  0.795±0.006 [0.788-0.802]  0.713±0.034 [0.671-0.755]  0.248±0.067 [0.165-0.331]  0.870±0.029 [0.833-0.907]  0.317±0.057 [0.246-0.388]  0.601±0.012 [0.585-0.616]  0.492±0.016 [0.472-0.511]
Sensitivity  0.776±0.032 [0.736-0.816]  0.556±0.023 [0.526-0.585]  0.671±0.011 [0.657-0.684]  0.582±0.049 [0.522-0.643]  0.282±0.109 [0.146-0.417]  0.815±0.066 [0.732-0.897]  0.518±0.181 [0.294-0.743]  0.667±0.018 [0.645-0.690]  0.549±0.022 [0.522-0.576]
Specificity  0.941±0.006 [0.934-0.949]  0.749±0.025 [0.718-0.780]  0.992±0.002 [0.990-0.995]  0.980±0.005 [0.974-0.986]  0.970±0.011 [0.955-0.984]  0.518±0.181 [0.294-0.743]  0.815±0.066 [0.732-0.897]  0.894±0.007 [0.885-0.903]  0.910±0.006 [0.903-0.918]
MCC          0.691±0.030 [0.654-0.728]  0.137±0.022 [0.110-0.165]  0.747±0.004 [0.741-0.752]  0.660±0.030 [0.623-0.697]  0.228±0.060 [0.154-0.302]  0.243±0.061 [0.168-0.319]  0.243±0.061 [0.168-0.319]  0.525±0.017 [0.504-0.546]  0.429±0.019 [0.406-0.453]
