             NC                         MCI                        DE                         ADD                        nADD                        ADD|DE                     nADD|DE                    macro-3ways                macro-4ways
-----------  -------------------------  -------------------------  -------------------------  -------------------------  --------------------------  -------------------------  -------------------------  -------------------------  -------------------------
Accuracy     0.852±0.037 [0.806-0.898]  0.765±0.050 [0.702-0.827]  0.890±0.006 [0.883-0.898]  0.881±0.005 [0.875-0.887]  0.962±0.003 [0.959-0.966]   0.879±0.013 [0.863-0.895]  0.879±0.013 [0.863-0.895]  0.754±0.047 [0.696-0.812]  0.730±0.045 [0.675-0.786]
F-1          0.873±0.037 [0.827-0.919]  0.156±0.024 [0.126-0.186]  0.800±0.015 [0.781-0.818]  0.765±0.013 [0.749-0.781]  0.079±0.072 [-0.010-0.168]  0.935±0.008 [0.925-0.945]  0.163±0.082 [0.061-0.264]  0.610±0.023 [0.581-0.638]  0.468±0.020 [0.443-0.493]
Sensitivity  0.807±0.066 [0.725-0.888]  0.526±0.092 [0.412-0.640]  0.678±0.025 [0.648-0.709]  0.668±0.022 [0.641-0.696]  0.055±0.053 [-0.011-0.120]  0.965±0.023 [0.936-0.993]  0.127±0.083 [0.024-0.231]  0.670±0.025 [0.639-0.701]  0.514±0.010 [0.501-0.527]
Specificity  0.932±0.016 [0.912-0.952]  0.775±0.055 [0.707-0.843]  0.992±0.003 [0.988-0.995]  0.968±0.004 [0.963-0.973]  0.993±0.004 [0.988-0.999]   0.127±0.083 [0.024-0.231]  0.965±0.023 [0.936-0.993]  0.900±0.013 [0.883-0.916]  0.917±0.009 [0.906-0.929]
MCC          0.716±0.055 [0.648-0.785]  0.142±0.034 [0.099-0.185]  0.750±0.014 [0.734-0.767]  0.701±0.012 [0.686-0.716]  0.084±0.079 [-0.015-0.182]  0.128±0.060 [0.053-0.204]  0.128±0.060 [0.053-0.204]  0.536±0.029 [0.500-0.573]  0.411±0.022 [0.383-0.438]
