             NC                         MCI                        DE                         ADD                        nADD                       ADD|DE                     nADD|DE                    macro-3ways                macro-4ways
-----------  -------------------------  -------------------------  -------------------------  -------------------------  -------------------------  -------------------------  -------------------------  -------------------------  -------------------------
Accuracy     0.877±0.019 [0.868-0.885]  0.769±0.015 [0.762-0.775]  0.864±0.028 [0.852-0.876]  0.861±0.017 [0.854-0.868]  0.964±0.006 [0.961-0.967]  0.873±0.042 [0.855-0.890]  0.873±0.042 [0.855-0.890]  0.755±0.015 [0.748-0.761]  0.735±0.008 [0.732-0.739]
F-1          0.898±0.019 [0.890-0.906]  0.150±0.006 [0.147-0.153]  0.733±0.068 [0.704-0.762]  0.706±0.049 [0.685-0.727]  0.057±0.079 [0.024-0.091]  0.930±0.027 [0.919-0.942]  0.078±0.119 [0.028-0.129]  0.593±0.019 [0.586-0.601]  0.453±0.022 [0.443-0.462]
Sensitivity  0.854±0.038 [0.838-0.870]  0.504±0.050 [0.482-0.525]  0.590±0.090 [0.551-0.628]  0.584±0.076 [0.552-0.617]  0.045±0.070 [0.016-0.075]  0.961±0.066 [0.932-0.989]  0.100±0.178 [0.024-0.176]  0.649±0.021 [0.640-0.658]  0.497±0.020 [0.489-0.505]
Specificity  0.916±0.015 [0.909-0.922]  0.780±0.018 [0.772-0.788]  0.995±0.003 [0.993-0.996]  0.974±0.008 [0.970-0.977]  0.995±0.009 [0.992-0.999]  0.100±0.178 [0.024-0.176]  0.961±0.066 [0.932-0.989]  0.897±0.006 [0.894-0.899]  0.916±0.002 [0.915-0.917]
MCC          0.751±0.028 [0.739-0.763]  0.133±0.013 [0.127-0.138]  0.691±0.062 [0.664-0.717]  0.648±0.043 [0.630-0.667]  0.076±0.096 [0.035-0.117]  0.059±0.097 [0.018-0.100]  0.059±0.097 [0.018-0.100]  0.525±0.015 [0.518-0.531]  0.402±0.024 [0.392-0.412]
