             NC                         MCI                        DE                         ADD                        nADD                       ADD|DE                     nADD|DE                    macro-3ways                macro-4ways
-----------  -------------------------  -------------------------  -------------------------  -------------------------  -------------------------  -------------------------  -------------------------  -------------------------  -------------------------
Accuracy     0.874±0.039 [0.857-0.891]  0.650±0.068 [0.621-0.679]  0.740±0.053 [0.717-0.763]  0.824±0.025 [0.813-0.835]  0.768±0.026 [0.757-0.779]  0.680±0.100 [0.637-0.723]  0.680±0.100 [0.637-0.723]  0.632±0.071 [0.602-0.662]  0.558±0.061 [0.532-0.584]
F-1          0.802±0.051 [0.780-0.824]  0.448±0.092 [0.409-0.487]  0.642±0.095 [0.601-0.682]  0.607±0.082 [0.573-0.642]  0.163±0.173 [0.089-0.236]  0.746±0.053 [0.723-0.768]  0.542±0.231 [0.444-0.640]  0.631±0.070 [0.601-0.660]  0.505±0.065 [0.478-0.533]
Sensitivity  1.000±0.000 [1.000-1.000]  0.568±0.132 [0.512-0.624]  0.480±0.107 [0.435-0.525]  0.560±0.121 [0.508-0.612]  0.104±0.118 [0.054-0.154]  0.912±0.053 [0.889-0.935]  0.448±0.238 [0.347-0.549]  0.683±0.065 [0.655-0.710]  0.558±0.061 [0.532-0.584]
Specificity  0.832±0.052 [0.810-0.854]  0.677±0.071 [0.647-0.707]  1.000±0.000 [1.000-1.000]  0.912±0.026 [0.901-0.923]  0.989±0.010 [0.985-0.994]  0.448±0.238 [0.347-0.549]  0.912±0.053 [0.889-0.935]  0.836±0.031 [0.823-0.850]  0.853±0.020 [0.844-0.861]
MCC          0.748±0.064 [0.721-0.775]  0.221±0.145 [0.160-0.282]  0.562±0.083 [0.527-0.597]  0.505±0.083 [0.470-0.541]  0.164±0.170 [0.092-0.236]  0.407±0.167 [0.336-0.477]  0.407±0.167 [0.336-0.477]  0.510±0.087 [0.473-0.547]  0.409±0.075 [0.378-0.441]
