             NC                         MCI                        DE                         ADD                        nADD                       ADD|DE                     nADD|DE                    macro-3ways                macro-4ways
-----------  -------------------------  -------------------------  -------------------------  -------------------------  -------------------------  -------------------------  -------------------------  -------------------------  -------------------------
Accuracy     0.876±0.023 [0.867-0.886]  0.808±0.041 [0.791-0.826]  0.897±0.011 [0.892-0.902]  0.889±0.008 [0.886-0.892]  0.965±0.001 [0.965-0.966]  0.884±0.012 [0.879-0.889]  0.884±0.012 [0.879-0.889]  0.791±0.035 [0.776-0.806]  0.769±0.034 [0.755-0.784]
F-1          0.897±0.022 [0.888-0.906]  0.182±0.012 [0.177-0.187]  0.814±0.026 [0.803-0.825]  0.786±0.022 [0.777-0.795]  0.045±0.059 [0.020-0.070]  0.938±0.007 [0.935-0.941]  0.082±0.074 [0.051-0.114]  0.631±0.017 [0.624-0.638]  0.477±0.026 [0.466-0.488]
Sensitivity  0.853±0.046 [0.833-0.872]  0.519±0.084 [0.483-0.554]  0.702±0.045 [0.683-0.722]  0.706±0.041 [0.688-0.723]  0.027±0.036 [0.012-0.043]  0.978±0.015 [0.972-0.985]  0.055±0.053 [0.032-0.077]  0.691±0.011 [0.686-0.696]  0.526±0.012 [0.521-0.531]
Specificity  0.917±0.018 [0.910-0.925]  0.820±0.046 [0.801-0.840]  0.990±0.005 [0.988-0.992]  0.964±0.006 [0.961-0.966]  0.998±0.002 [0.997-0.998]  0.055±0.053 [0.032-0.077]  0.978±0.015 [0.972-0.985]  0.909±0.008 [0.906-0.913]  0.925±0.006 [0.922-0.927]
MCC          0.751±0.035 [0.736-0.766]  0.171±0.011 [0.166-0.176]  0.765±0.024 [0.755-0.775]  0.721±0.021 [0.713-0.730]  0.057±0.077 [0.024-0.090]  0.060±0.091 [0.021-0.099]  0.060±0.091 [0.021-0.099]  0.563±0.017 [0.555-0.570]  0.425±0.031 [0.412-0.438]
