             NC                         MCI                        DE                         ADD                        nADD                       ADD|DE                     nADD|DE                    macro-3ways                macro-4ways
-----------  -------------------------  -------------------------  -------------------------  -------------------------  -------------------------  -------------------------  -------------------------  -------------------------  -------------------------
Accuracy     0.848±0.016 [0.841-0.855]  0.821±0.017 [0.814-0.828]  0.871±0.014 [0.866-0.877]  0.864±0.013 [0.858-0.870]  0.964±0.005 [0.962-0.966]  0.880±0.022 [0.871-0.889]  0.880±0.022 [0.871-0.889]  0.771±0.013 [0.765-0.776]  0.749±0.017 [0.741-0.756]
F-1          0.877±0.015 [0.871-0.884]  0.128±0.028 [0.116-0.140]  0.767±0.035 [0.753-0.782]  0.735±0.039 [0.718-0.751]  0.079±0.049 [0.058-0.099]  0.935±0.013 [0.930-0.941]  0.133±0.058 [0.109-0.158]  0.591±0.017 [0.584-0.598]  0.455±0.025 [0.444-0.465]
Sensitivity  0.854±0.033 [0.840-0.868]  0.326±0.086 [0.289-0.362]  0.661±0.056 [0.637-0.685]  0.656±0.064 [0.629-0.683]  0.045±0.029 [0.033-0.058]  0.970±0.026 [0.959-0.981]  0.091±0.041 [0.074-0.108]  0.614±0.031 [0.601-0.627]  0.470±0.029 [0.458-0.483]
Specificity  0.838±0.028 [0.826-0.850]  0.842±0.018 [0.834-0.850]  0.972±0.013 [0.966-0.977]  0.949±0.012 [0.944-0.954]  0.995±0.004 [0.993-0.997]  0.091±0.041 [0.074-0.108]  0.970±0.026 [0.959-0.981]  0.884±0.007 [0.881-0.887]  0.906±0.006 [0.903-0.909]
MCC          0.682±0.029 [0.669-0.694]  0.089±0.041 [0.072-0.107]  0.701±0.033 [0.687-0.715]  0.656±0.036 [0.641-0.672]  0.120±0.087 [0.083-0.157]  0.133±0.100 [0.090-0.175]  0.133±0.100 [0.090-0.175]  0.491±0.026 [0.480-0.502]  0.387±0.041 [0.369-0.404]
