             NC                         MCI                        DE                         ADD                        nADD                       ADD|DE                     nADD|DE                    macro-3ways                macro-4ways
-----------  -------------------------  -------------------------  -------------------------  -------------------------  -------------------------  -------------------------  -------------------------  -------------------------  -------------------------
Accuracy     0.772±0.040 [0.755-0.789]  0.722±0.040 [0.705-0.739]  0.845±0.014 [0.839-0.851]  0.822±0.016 [0.815-0.828]  0.928±0.021 [0.919-0.937]  0.755±0.078 [0.722-0.788]  0.755±0.078 [0.722-0.788]  0.669±0.040 [0.653-0.686]  0.622±0.037 [0.606-0.637]
F-1          0.798±0.044 [0.780-0.817]  0.110±0.021 [0.101-0.118]  0.716±0.027 [0.705-0.728]  0.614±0.057 [0.590-0.638]  0.095±0.051 [0.073-0.116]  0.851±0.057 [0.827-0.876]  0.229±0.020 [0.220-0.237]  0.541±0.015 [0.535-0.548]  0.404±0.017 [0.397-0.411]
Sensitivity  0.717±0.068 [0.688-0.746]  0.422±0.090 [0.384-0.460]  0.607±0.039 [0.590-0.623]  0.497±0.082 [0.462-0.532]  0.118±0.074 [0.087-0.150]  0.801±0.098 [0.759-0.843]  0.355±0.105 [0.310-0.399]  0.582±0.020 [0.574-0.590]  0.439±0.030 [0.426-0.452]
Specificity  0.868±0.015 [0.862-0.874]  0.735±0.044 [0.716-0.753]  0.959±0.023 [0.949-0.968]  0.954±0.022 [0.944-0.963]  0.956±0.023 [0.946-0.965]  0.355±0.105 [0.310-0.399]  0.801±0.098 [0.759-0.843]  0.854±0.012 [0.849-0.859]  0.878±0.009 [0.874-0.882]
MCC          0.565±0.058 [0.541-0.589]  0.070±0.034 [0.055-0.084]  0.636±0.036 [0.621-0.651]  0.538±0.046 [0.519-0.558]  0.063±0.052 [0.041-0.085]  0.122±0.022 [0.113-0.131]  0.122±0.022 [0.113-0.131]  0.424±0.019 [0.415-0.432]  0.309±0.017 [0.302-0.316]
