             NC                         MCI                        DE                         ADD                        nADD                          ADD|DE                       nADD|DE                      macro-3ways                macro-4ways
-----------  -------------------------  -------------------------  -------------------------  -------------------------  ----------------------------  ---------------------------  ---------------------------  -------------------------  -------------------------
Accuracy     0.882±0.013 [0.876-0.887]  0.865±0.030 [0.852-0.878]  0.892±0.003 [0.891-0.893]  0.883±0.004 [0.881-0.885]  0.965±0.001 [0.965-0.966]     0.880±0.018 [0.872-0.888]    0.880±0.018 [0.872-0.888]    0.819±0.020 [0.811-0.828]  0.798±0.021 [0.789-0.807]
F-1          0.908±0.012 [0.903-0.913]  0.100±0.026 [0.089-0.111]  0.805±0.006 [0.802-0.807]  0.775±0.007 [0.772-0.778]  0.000±0.000 [0.000-0.000]     0.936±0.010 [0.932-0.940]    0.029±0.036 [0.014-0.044]    0.604±0.009 [0.601-0.608]  0.446±0.007 [0.443-0.449]
Sensitivity  0.925±0.036 [0.910-0.940]  0.185±0.074 [0.154-0.217]  0.690±0.010 [0.686-0.694]  0.694±0.009 [0.691-0.698]  0.000±0.000 [0.000-0.000]     0.978±0.020 [0.970-0.987]    0.018±0.022 [0.009-0.028]    0.600±0.020 [0.592-0.609]  0.451±0.014 [0.445-0.457]
Specificity  0.806±0.040 [0.789-0.823]  0.894±0.033 [0.879-0.908]  0.988±0.005 [0.986-0.990]  0.960±0.006 [0.958-0.963]  0.998±0.001 [0.998-0.999]     0.018±0.022 [0.009-0.028]    0.978±0.020 [0.970-0.987]    0.896±0.003 [0.894-0.897]  0.915±0.003 [0.913-0.916]
MCC          0.745±0.025 [0.734-0.755]  0.051±0.035 [0.036-0.066]  0.753±0.008 [0.749-0.756]  0.706±0.011 [0.702-0.711]  -0.005±0.005 [-0.007--0.004]  -0.003±0.046 [-0.023-0.016]  -0.003±0.046 [-0.023-0.016]  0.516±0.014 [0.510-0.522]  0.374±0.010 [0.370-0.378]
