             NC                         MCI                        DE                         ADD                        nADD                       ADD|DE                     nADD|DE                    macro-3ways                macro-4ways
-----------  -------------------------  -------------------------  -------------------------  -------------------------  -------------------------  -------------------------  -------------------------  -------------------------  -------------------------
Accuracy     0.849±0.067 [0.820-0.877]  0.744±0.067 [0.715-0.772]  0.834±0.070 [0.804-0.863]  0.783±0.055 [0.760-0.806]  0.755±0.041 [0.738-0.773]  0.624±0.080 [0.590-0.658]  0.554±0.057 [0.530-0.578]  0.713±0.093 [0.673-0.752]  0.565±0.070 [0.536-0.595]
F-1          0.739±0.064 [0.712-0.766]  0.486±0.123 [0.433-0.538]  0.811±0.107 [0.766-0.856]  0.574±0.100 [0.531-0.616]  0.399±0.113 [0.351-0.447]  0.605±0.100 [0.562-0.647]  0.420±0.119 [0.369-0.470]  0.678±0.089 [0.641-0.716]  0.549±0.074 [0.518-0.581]
Sensitivity  0.821±0.113 [0.773-0.869]  0.494±0.163 [0.425-0.564]  0.768±0.170 [0.696-0.841]  0.598±0.175 [0.523-0.672]  0.348±0.154 [0.283-0.414]  0.598±0.175 [0.523-0.672]  0.348±0.154 [0.283-0.414]  0.695±0.072 [0.664-0.725]  0.565±0.070 [0.536-0.595]
Specificity  0.858±0.113 [0.810-0.906]  0.827±0.080 [0.793-0.860]  0.899±0.062 [0.873-0.925]  0.845±0.088 [0.807-0.882]  0.891±0.073 [0.860-0.922]  0.649±0.192 [0.568-0.731]  0.760±0.166 [0.689-0.831]  0.861±0.039 [0.845-0.878]  0.855±0.023 [0.845-0.865]
MCC          0.657±0.083 [0.622-0.692]  0.325±0.162 [0.256-0.394]  0.685±0.119 [0.634-0.736]  0.445±0.130 [0.390-0.501]  0.290±0.106 [0.245-0.336]  0.262±0.163 [0.193-0.332]  0.138±0.133 [0.082-0.195]  0.556±0.113 [0.508-0.603]  0.429±0.091 [0.391-0.468]
