             NC                         MCI                        DE                         ADD                        nADD                       ADD|DE                     nADD|DE                    macro-3ways                macro-4ways
-----------  -------------------------  -------------------------  -------------------------  -------------------------  -------------------------  -------------------------  -------------------------  -------------------------  -------------------------
Accuracy     0.861±0.030 [0.848-0.874]  0.769±0.044 [0.750-0.788]  0.879±0.017 [0.872-0.886]  0.876±0.019 [0.868-0.884]  0.964±0.004 [0.962-0.965]  0.871±0.026 [0.860-0.882]  0.871±0.026 [0.860-0.882]  0.754±0.039 [0.738-0.771]  0.735±0.039 [0.718-0.751]
F-1          0.883±0.029 [0.871-0.895]  0.135±0.015 [0.129-0.142]  0.772±0.041 [0.755-0.790]  0.747±0.050 [0.726-0.768]  0.130±0.029 [0.117-0.142]  0.930±0.016 [0.923-0.936]  0.168±0.030 [0.155-0.181]  0.597±0.020 [0.588-0.605]  0.474±0.020 [0.465-0.482]
Sensitivity  0.832±0.056 [0.808-0.856]  0.437±0.043 [0.419-0.455]  0.641±0.057 [0.617-0.665]  0.637±0.069 [0.608-0.666]  0.082±0.018 [0.074-0.090]  0.955±0.032 [0.942-0.969]  0.127±0.034 [0.113-0.142]  0.637±0.013 [0.631-0.642]  0.497±0.013 [0.492-0.502]
Specificity  0.912±0.019 [0.904-0.919]  0.783±0.048 [0.763-0.803]  0.992±0.002 [0.992-0.993]  0.974±0.005 [0.972-0.976]  0.994±0.004 [0.992-0.996]  0.127±0.034 [0.113-0.142]  0.955±0.032 [0.942-0.969]  0.896±0.010 [0.891-0.900]  0.915±0.007 [0.912-0.919]
MCC          0.724±0.046 [0.704-0.744]  0.106±0.017 [0.099-0.113]  0.724±0.039 [0.708-0.741]  0.688±0.051 [0.667-0.710]  0.157±0.055 [0.134-0.180]  0.133±0.064 [0.106-0.161]  0.133±0.064 [0.106-0.161]  0.518±0.024 [0.508-0.528]  0.419±0.026 [0.408-0.430]
