             NC                         MCI                          DE                         ADD                        nADD                        ADD|DE                     nADD|DE                    macro-3ways                macro-4ways
-----------  -------------------------  ---------------------------  -------------------------  -------------------------  --------------------------  -------------------------  -------------------------  -------------------------  -------------------------
Accuracy     0.627±0.008 [0.617-0.636]  0.762±0.027 [0.729-0.796]    0.678±0.015 [0.660-0.696]  0.695±0.012 [0.681-0.710]  0.948±0.017 [0.927-0.969]   0.826±0.060 [0.752-0.900]  0.826±0.060 [0.752-0.900]  0.533±0.012 [0.519-0.548]  0.516±0.018 [0.493-0.539]
F-1          0.693±0.011 [0.679-0.708]  0.054±0.014 [0.036-0.072]    0.391±0.034 [0.348-0.433]  0.355±0.042 [0.303-0.407]  0.055±0.053 [-0.011-0.120]  0.901±0.038 [0.854-0.949]  0.181±0.068 [0.097-0.265]  0.379±0.012 [0.365-0.394]  0.289±0.023 [0.261-0.318]
Sensitivity  0.664±0.031 [0.626-0.703]  0.170±0.060 [0.096-0.245]    0.321±0.038 [0.274-0.368]  0.292±0.049 [0.232-0.353]  0.045±0.050 [-0.016-0.107]  0.898±0.070 [0.811-0.986]  0.191±0.078 [0.094-0.288]  0.385±0.019 [0.361-0.409]  0.293±0.025 [0.261-0.325]
Specificity  0.561±0.054 [0.494-0.629]  0.787±0.030 [0.750-0.825]    0.848±0.020 [0.823-0.873]  0.860±0.024 [0.830-0.889]  0.979±0.017 [0.957-1.000]   0.191±0.078 [0.094-0.288]  0.898±0.070 [0.811-0.986]  0.732±0.009 [0.720-0.744]  0.797±0.007 [0.788-0.805]
MCC          0.220±0.025 [0.189-0.252]  -0.021±0.020 [-0.047-0.004]  0.195±0.039 [0.147-0.243]  0.177±0.035 [0.134-0.221]  0.034±0.056 [-0.035-0.103]  0.107±0.069 [0.021-0.193]  0.107±0.069 [0.021-0.193]  0.131±0.023 [0.103-0.159]  0.103±0.028 [0.068-0.137]
