             NC                         MCI                        DE                         ADD                        nADD                       ADD|DE                     nADD|DE                    macro-3ways                macro-4ways
-----------  -------------------------  -------------------------  -------------------------  -------------------------  -------------------------  -------------------------  -------------------------  -------------------------  -------------------------
Accuracy     0.854±0.016 [0.834-0.875]  0.773±0.019 [0.749-0.796]  0.894±0.001 [0.893-0.896]  0.862±0.013 [0.846-0.877]  0.943±0.012 [0.928-0.957]  0.789±0.036 [0.745-0.833]  0.789±0.036 [0.745-0.833]  0.761±0.017 [0.739-0.782]  0.716±0.027 [0.682-0.749]
F-1          0.876±0.017 [0.855-0.897]  0.130±0.019 [0.107-0.154]  0.810±0.003 [0.807-0.814]  0.713±0.036 [0.668-0.757]  0.221±0.046 [0.164-0.278]  0.875±0.024 [0.845-0.905]  0.312±0.040 [0.262-0.362]  0.606±0.007 [0.597-0.614]  0.485±0.019 [0.461-0.509]
Sensitivity  0.813±0.033 [0.772-0.855]  0.422±0.090 [0.311-0.533]  0.700±0.007 [0.691-0.708]  0.596±0.049 [0.535-0.656]  0.245±0.068 [0.161-0.330]  0.826±0.044 [0.772-0.880]  0.464±0.073 [0.373-0.554]  0.645±0.023 [0.616-0.674]  0.519±0.028 [0.484-0.554]
Specificity  0.926±0.015 [0.907-0.944]  0.788±0.022 [0.760-0.815]  0.987±0.003 [0.983-0.991]  0.970±0.004 [0.965-0.974]  0.966±0.014 [0.949-0.983]  0.464±0.073 [0.373-0.554]  0.826±0.044 [0.772-0.880]  0.900±0.004 [0.896-0.905]  0.912±0.005 [0.906-0.919]
MCC          0.715±0.023 [0.686-0.743]  0.099±0.033 [0.059-0.140]  0.758±0.003 [0.754-0.761]  0.649±0.034 [0.607-0.691]  0.196±0.049 [0.135-0.257]  0.221±0.049 [0.160-0.282]  0.221±0.049 [0.160-0.282]  0.524±0.012 [0.510-0.538]  0.415±0.023 [0.387-0.443]
