             NC                         MCI                        DE                         ADD                        nADD                        ADD|DE                     nADD|DE                    macro-3ways                macro-4ways
-----------  -------------------------  -------------------------  -------------------------  -------------------------  --------------------------  -------------------------  -------------------------  -------------------------  -------------------------
Accuracy     0.873±0.031 [0.834-0.912]  0.782±0.034 [0.739-0.824]  0.880±0.009 [0.869-0.890]  0.874±0.005 [0.868-0.880]  0.966±0.002 [0.964-0.968]   0.898±0.006 [0.890-0.905]  0.898±0.006 [0.890-0.905]  0.767±0.030 [0.730-0.804]  0.747±0.031 [0.709-0.786]
F-1          0.894±0.031 [0.856-0.932]  0.143±0.026 [0.110-0.175]  0.775±0.021 [0.750-0.801]  0.748±0.015 [0.729-0.767]  0.049±0.040 [-0.001-0.098]  0.946±0.003 [0.941-0.950]  0.150±0.056 [0.080-0.219]  0.604±0.012 [0.589-0.619]  0.458±0.017 [0.438-0.479]
Sensitivity  0.850±0.061 [0.774-0.925]  0.444±0.099 [0.321-0.568]  0.646±0.032 [0.606-0.685]  0.648±0.028 [0.613-0.682]  0.027±0.022 [-0.000-0.055]  0.990±0.009 [0.978-1.001]  0.091±0.041 [0.040-0.141]  0.647±0.028 [0.612-0.681]  0.492±0.021 [0.467-0.518]
Specificity  0.915±0.023 [0.887-0.943]  0.796±0.038 [0.749-0.843]  0.991±0.003 [0.988-0.995]  0.966±0.005 [0.960-0.973]  0.998±0.002 [0.996-1.000]   0.091±0.041 [0.040-0.141]  0.990±0.009 [0.978-1.001]  0.901±0.006 [0.893-0.909]  0.919±0.005 [0.912-0.925]
MCC          0.747±0.049 [0.687-0.807]  0.117±0.040 [0.067-0.166]  0.725±0.019 [0.702-0.749]  0.682±0.012 [0.666-0.697]  0.082±0.080 [-0.018-0.182]  0.188±0.061 [0.113-0.264]  0.188±0.061 [0.113-0.264]  0.530±0.020 [0.505-0.554]  0.407±0.030 [0.370-0.444]
