             NC                         MCI                        DE                         ADD                        nADD                       ADD|DE                     nADD|DE                    macro-3ways                macro-4ways
-----------  -------------------------  -------------------------  -------------------------  -------------------------  -------------------------  -------------------------  -------------------------  -------------------------  -------------------------
Accuracy     0.853±0.006 [0.846-0.860]  0.776±0.012 [0.761-0.791]  0.899±0.004 [0.895-0.904]  0.876±0.008 [0.866-0.886]  0.947±0.004 [0.942-0.951]  0.810±0.025 [0.779-0.842]  0.810±0.025 [0.779-0.842]  0.764±0.010 [0.752-0.777]  0.726±0.013 [0.710-0.742]
F-1          0.874±0.006 [0.867-0.882]  0.178±0.012 [0.163-0.194]  0.820±0.009 [0.809-0.831]  0.749±0.019 [0.726-0.772]  0.192±0.036 [0.148-0.236]  0.891±0.015 [0.872-0.910]  0.263±0.065 [0.182-0.344]  0.624±0.006 [0.616-0.632]  0.498±0.016 [0.479-0.518]
Sensitivity  0.802±0.013 [0.787-0.818]  0.600±0.054 [0.532-0.668]  0.710±0.017 [0.689-0.731]  0.637±0.022 [0.609-0.665]  0.191±0.034 [0.149-0.233]  0.865±0.023 [0.837-0.894]  0.327±0.073 [0.237-0.418]  0.704±0.015 [0.685-0.723]  0.558±0.020 [0.533-0.582]
Specificity  0.942±0.007 [0.934-0.951]  0.783±0.014 [0.766-0.800]  0.990±0.003 [0.986-0.994]  0.974±0.004 [0.968-0.979]  0.973±0.003 [0.969-0.976]  0.327±0.073 [0.237-0.418]  0.865±0.023 [0.837-0.894]  0.905±0.002 [0.902-0.908]  0.918±0.003 [0.915-0.921]
MCC          0.718±0.007 [0.709-0.726]  0.179±0.021 [0.153-0.206]  0.770±0.008 [0.760-0.781]  0.689±0.022 [0.662-0.716]  0.165±0.037 [0.119-0.211]  0.164±0.077 [0.068-0.260]  0.164±0.077 [0.068-0.260]  0.556±0.008 [0.545-0.566]  0.438±0.018 [0.415-0.460]
