             NC                         MCI                        DE                         ADD                        nADD                        ADD|DE                     nADD|DE                    macro-3ways                macro-4ways
-----------  -------------------------  -------------------------  -------------------------  -------------------------  --------------------------  -------------------------  -------------------------  -------------------------  -------------------------
Accuracy     0.845±0.020 [0.820-0.870]  0.785±0.017 [0.764-0.807]  0.885±0.017 [0.864-0.905]  0.875±0.013 [0.859-0.891]  0.959±0.005 [0.953-0.964]   0.852±0.023 [0.823-0.881]  0.852±0.023 [0.823-0.881]  0.757±0.017 [0.736-0.779]  0.732±0.018 [0.710-0.754]
F-1          0.871±0.019 [0.847-0.895]  0.110±0.013 [0.093-0.126]  0.788±0.039 [0.739-0.836]  0.749±0.034 [0.707-0.791]  0.109±0.091 [-0.004-0.222]  0.917±0.015 [0.899-0.936]  0.244±0.091 [0.132-0.357]  0.590±0.013 [0.574-0.605]  0.460±0.027 [0.426-0.493]
Sensitivity  0.830±0.036 [0.785-0.874]  0.326±0.043 [0.272-0.380]  0.669±0.056 [0.600-0.738]  0.647±0.049 [0.585-0.708]  0.091±0.076 [-0.004-0.185]  0.919±0.042 [0.867-0.971]  0.264±0.142 [0.087-0.440]  0.608±0.018 [0.585-0.631]  0.473±0.025 [0.442-0.504]
Specificity  0.871±0.012 [0.857-0.885]  0.805±0.019 [0.782-0.828]  0.988±0.002 [0.985-0.990]  0.968±0.005 [0.962-0.974]  0.988±0.007 [0.979-0.997]   0.264±0.142 [0.087-0.440]  0.919±0.042 [0.867-0.971]  0.888±0.006 [0.880-0.895]  0.908±0.004 [0.903-0.913]
MCC          0.683±0.033 [0.642-0.724]  0.064±0.020 [0.040-0.089]  0.736±0.038 [0.689-0.783]  0.685±0.034 [0.643-0.727]  0.094±0.087 [-0.014-0.202]  0.177±0.066 [0.095-0.260]  0.177±0.066 [0.095-0.260]  0.494±0.016 [0.475-0.514]  0.382±0.028 [0.346-0.417]
