             NC                         MCI                        DE                         ADD                        nADD                       ADD|DE                     nADD|DE                    macro-3ways                macro-4ways
-----------  -------------------------  -------------------------  -------------------------  -------------------------  -------------------------  -------------------------  -------------------------  -------------------------  -------------------------
Accuracy     0.822±0.012 [0.807-0.837]  0.768±0.015 [0.749-0.786]  0.899±0.005 [0.893-0.906]  0.878±0.014 [0.861-0.896]  0.944±0.011 [0.931-0.958]  0.790±0.049 [0.729-0.851]  0.790±0.049 [0.729-0.851]  0.744±0.014 [0.727-0.762]  0.706±0.020 [0.682-0.731]
F-1          0.848±0.012 [0.833-0.863]  0.125±0.020 [0.101-0.149]  0.821±0.011 [0.807-0.834]  0.751±0.039 [0.703-0.799]  0.223±0.034 [0.180-0.265]  0.873±0.034 [0.831-0.915]  0.339±0.028 [0.304-0.374]  0.598±0.011 [0.584-0.611]  0.487±0.015 [0.468-0.506]
Sensitivity  0.781±0.021 [0.754-0.807]  0.407±0.062 [0.330-0.484]  0.715±0.016 [0.696-0.735]  0.637±0.057 [0.566-0.708]  0.245±0.074 [0.154-0.337]  0.819±0.072 [0.730-0.908]  0.536±0.161 [0.336-0.736]  0.634±0.025 [0.604-0.665]  0.518±0.026 [0.486-0.550]
Specificity  0.894±0.010 [0.882-0.906]  0.783±0.015 [0.765-0.801]  0.987±0.001 [0.985-0.988]  0.977±0.004 [0.972-0.981]  0.968±0.014 [0.951-0.985]  0.536±0.161 [0.336-0.736]  0.819±0.072 [0.730-0.908]  0.888±0.005 [0.882-0.894]  0.906±0.005 [0.899-0.912]
MCC          0.651±0.019 [0.628-0.675]  0.090±0.032 [0.051-0.130]  0.769±0.012 [0.754-0.784]  0.695±0.037 [0.649-0.740]  0.202±0.032 [0.162-0.242]  0.268±0.039 [0.219-0.316]  0.268±0.039 [0.219-0.316]  0.503±0.017 [0.482-0.525]  0.410±0.020 [0.384-0.435]
