             NC                         MCI                        DE                         ADD                        nADD                        ADD|DE                      nADD|DE                     macro-3ways                macro-4ways
-----------  -------------------------  -------------------------  -------------------------  -------------------------  --------------------------  --------------------------  --------------------------  -------------------------  -------------------------
Accuracy     0.791±0.013 [0.775-0.807]  0.823±0.052 [0.758-0.887]  0.803±0.005 [0.797-0.808]  0.812±0.005 [0.806-0.819]  0.964±0.004 [0.958-0.969]   0.867±0.046 [0.810-0.924]   0.867±0.046 [0.810-0.924]   0.708±0.027 [0.675-0.741]  0.695±0.027 [0.662-0.728]
F-1          0.833±0.011 [0.819-0.847]  0.117±0.031 [0.078-0.156]  0.637±0.030 [0.600-0.674]  0.626±0.038 [0.580-0.673]  0.056±0.048 [-0.003-0.115]  0.926±0.030 [0.889-0.963]   0.136±0.120 [-0.013-0.284]  0.529±0.011 [0.516-0.542]  0.408±0.008 [0.398-0.418]
Sensitivity  0.818±0.031 [0.780-0.856]  0.311±0.140 [0.138-0.485]  0.540±0.065 [0.460-0.621]  0.551±0.080 [0.452-0.650]  0.036±0.034 [-0.006-0.079]  0.949±0.069 [0.863-1.035]   0.145±0.169 [-0.064-0.355]  0.557±0.030 [0.520-0.594]  0.429±0.018 [0.407-0.451]
Specificity  0.743±0.054 [0.675-0.811]  0.844±0.059 [0.771-0.917]  0.928±0.028 [0.893-0.962]  0.918±0.029 [0.883-0.954]  0.995±0.006 [0.988-1.002]   0.145±0.169 [-0.064-0.355]  0.949±0.069 [0.863-1.035]   0.838±0.007 [0.830-0.847]  0.875±0.006 [0.868-0.882]
MCC          0.556±0.029 [0.521-0.592]  0.081±0.041 [0.029-0.132]  0.528±0.014 [0.511-0.546]  0.519±0.022 [0.492-0.547]  0.070±0.063 [-0.008-0.147]  0.100±0.097 [-0.020-0.221]  0.100±0.097 [-0.020-0.221]  0.388±0.020 [0.363-0.414]  0.306±0.016 [0.286-0.327]
