             NC                         MCI                        DE                         ADD                        nADD                       ADD|DE                     nADD|DE                    macro-3ways                macro-4ways
-----------  -------------------------  -------------------------  -------------------------  -------------------------  -------------------------  -------------------------  -------------------------  -------------------------  -------------------------
Accuracy     0.828±0.012 [0.812-0.843]  0.778±0.009 [0.767-0.790]  0.896±0.005 [0.891-0.902]  0.873±0.007 [0.864-0.882]  0.944±0.004 [0.940-0.949]  0.796±0.025 [0.765-0.827]  0.796±0.025 [0.765-0.827]  0.751±0.008 [0.741-0.762]  0.712±0.007 [0.703-0.720]
F-1          0.854±0.013 [0.838-0.869]  0.131±0.020 [0.107-0.156]  0.818±0.010 [0.805-0.831]  0.744±0.020 [0.720-0.769]  0.197±0.050 [0.135-0.259]  0.880±0.017 [0.859-0.901]  0.318±0.039 [0.270-0.366]  0.601±0.005 [0.594-0.607]  0.482±0.012 [0.466-0.497]
Sensitivity  0.789±0.024 [0.759-0.818]  0.415±0.072 [0.326-0.504]  0.720±0.019 [0.696-0.744]  0.641±0.030 [0.604-0.679]  0.209±0.062 [0.133-0.286]  0.834±0.030 [0.797-0.871]  0.464±0.073 [0.373-0.554]  0.641±0.021 [0.615-0.667]  0.514±0.016 [0.494-0.533]
Specificity  0.897±0.009 [0.885-0.908]  0.794±0.011 [0.780-0.807]  0.980±0.004 [0.976-0.985]  0.967±0.006 [0.960-0.974]  0.970±0.005 [0.964-0.975]  0.464±0.073 [0.373-0.554]  0.834±0.030 [0.797-0.871]  0.890±0.002 [0.888-0.893]  0.907±0.001 [0.905-0.908]
MCC          0.662±0.019 [0.639-0.685]  0.100±0.031 [0.061-0.139]  0.761±0.010 [0.748-0.774]  0.679±0.019 [0.655-0.702]  0.169±0.051 [0.106-0.233]  0.228±0.048 [0.168-0.289]  0.228±0.048 [0.168-0.289]  0.508±0.008 [0.498-0.518]  0.402±0.013 [0.386-0.419]
