             NC                         MCI                        DE                         ADD                        nADD                        ADD|DE                      nADD|DE                     macro-3ways                macro-4ways
-----------  -------------------------  -------------------------  -------------------------  -------------------------  --------------------------  --------------------------  --------------------------  -------------------------  -------------------------
Accuracy     0.856±0.026 [0.825-0.888]  0.808±0.031 [0.769-0.846]  0.884±0.009 [0.873-0.894]  0.879±0.007 [0.870-0.888]  0.965±0.002 [0.962-0.967]   0.889±0.006 [0.882-0.897]   0.889±0.006 [0.882-0.897]   0.774±0.026 [0.741-0.807]  0.754±0.027 [0.720-0.788]
F-1          0.882±0.026 [0.851-0.914]  0.131±0.020 [0.107-0.156]  0.788±0.021 [0.762-0.813]  0.764±0.019 [0.740-0.788]  0.030±0.036 [-0.015-0.075]  0.941±0.004 [0.936-0.946]   0.067±0.084 [-0.038-0.171]  0.600±0.010 [0.588-0.613]  0.452±0.011 [0.438-0.466]
Sensitivity  0.853±0.054 [0.786-0.920]  0.363±0.092 [0.249-0.477]  0.670±0.034 [0.628-0.712]  0.676±0.032 [0.636-0.715]  0.018±0.022 [-0.009-0.046]  0.985±0.012 [0.971-1.000]   0.045±0.057 [-0.026-0.117]  0.629±0.024 [0.599-0.658]  0.477±0.019 [0.454-0.501]
Specificity  0.863±0.025 [0.831-0.894]  0.826±0.035 [0.783-0.870]  0.986±0.004 [0.981-0.991]  0.962±0.005 [0.957-0.968]  0.997±0.003 [0.994-1.001]   0.045±0.057 [-0.026-0.117]  0.985±0.012 [0.971-1.000]   0.892±0.005 [0.886-0.897]  0.912±0.004 [0.907-0.917]
MCC          0.704±0.039 [0.656-0.752]  0.096±0.030 [0.059-0.134]  0.733±0.019 [0.709-0.757]  0.696±0.020 [0.672-0.720]  0.031±0.041 [-0.020-0.082]  0.043±0.081 [-0.057-0.144]  0.043±0.081 [-0.057-0.144]  0.511±0.012 [0.496-0.527]  0.382±0.014 [0.365-0.399]
