             NC                         MCI                        DE                         ADD                        nADD                       ADD|DE                     nADD|DE                    macro-3ways                macro-4ways
-----------  -------------------------  -------------------------  -------------------------  -------------------------  -------------------------  -------------------------  -------------------------  -------------------------  -------------------------
Accuracy     0.865±0.020 [0.841-0.890]  0.785±0.025 [0.755-0.816]  0.896±0.005 [0.890-0.902]  0.865±0.003 [0.861-0.868]  0.944±0.005 [0.938-0.951]  0.803±0.016 [0.783-0.823]  0.803±0.016 [0.783-0.823]  0.773±0.023 [0.745-0.802]  0.730±0.023 [0.701-0.759]
F-1          0.886±0.019 [0.862-0.911]  0.145±0.013 [0.130-0.161]  0.813±0.011 [0.800-0.827]  0.722±0.009 [0.710-0.733]  0.220±0.036 [0.175-0.264]  0.885±0.010 [0.873-0.898]  0.288±0.042 [0.236-0.340]  0.615±0.009 [0.604-0.626]  0.493±0.014 [0.476-0.510]
Sensitivity  0.830±0.035 [0.787-0.873]  0.452±0.068 [0.368-0.536]  0.702±0.018 [0.680-0.725]  0.605±0.017 [0.584-0.626]  0.236±0.034 [0.194-0.279]  0.850±0.018 [0.827-0.872]  0.391±0.062 [0.314-0.467]  0.661±0.014 [0.644-0.678]  0.531±0.010 [0.518-0.543]
Specificity  0.927±0.008 [0.917-0.937]  0.799±0.028 [0.765-0.834]  0.988±0.003 [0.984-0.993]  0.971±0.004 [0.966-0.976]  0.968±0.005 [0.962-0.975]  0.391±0.062 [0.314-0.467]  0.850±0.018 [0.827-0.872]  0.905±0.006 [0.897-0.913]  0.916±0.005 [0.910-0.923]
MCC          0.734±0.031 [0.696-0.771]  0.121±0.021 [0.096-0.147]  0.762±0.011 [0.748-0.776]  0.658±0.008 [0.649-0.668]  0.192±0.038 [0.145-0.239]  0.192±0.049 [0.132-0.252]  0.192±0.049 [0.132-0.252]  0.539±0.012 [0.524-0.554]  0.426±0.015 [0.407-0.445]
