             NC                         MCI                        DE                         ADD                        nADD                        ADD|DE                      nADD|DE                     macro-3ways                macro-4ways
-----------  -------------------------  -------------------------  -------------------------  -------------------------  --------------------------  --------------------------  --------------------------  -------------------------  -------------------------
Accuracy     0.881±0.034 [0.839-0.923]  0.798±0.072 [0.708-0.888]  0.877±0.019 [0.853-0.901]  0.874±0.014 [0.858-0.891]  0.967±0.001 [0.966-0.969]   0.895±0.011 [0.881-0.908]   0.895±0.011 [0.881-0.908]   0.778±0.063 [0.700-0.855]  0.760±0.060 [0.686-0.834]
F-1          0.902±0.033 [0.861-0.942]  0.135±0.010 [0.122-0.148]  0.768±0.046 [0.710-0.825]  0.746±0.038 [0.699-0.793]  0.064±0.057 [-0.007-0.135]  0.944±0.006 [0.936-0.952]   0.086±0.078 [-0.011-0.183]  0.601±0.027 [0.567-0.635]  0.462±0.028 [0.427-0.496]
Sensitivity  0.875±0.076 [0.781-0.969]  0.385±0.130 [0.224-0.546]  0.635±0.063 [0.557-0.714]  0.642±0.057 [0.571-0.714]  0.036±0.034 [-0.006-0.079]  0.991±0.016 [0.971-1.011]   0.055±0.053 [-0.011-0.120]  0.632±0.012 [0.617-0.647]  0.485±0.013 [0.469-0.501]
Specificity  0.891±0.039 [0.843-0.939]  0.815±0.081 [0.715-0.915]  0.992±0.002 [0.990-0.995]  0.969±0.005 [0.963-0.975]  0.999±0.002 [0.997-1.001]   0.055±0.053 [-0.011-0.120]  0.991±0.016 [0.971-1.011]   0.899±0.014 [0.882-0.916]  0.919±0.009 [0.907-0.930]
MCC          0.759±0.055 [0.690-0.827]  0.103±0.016 [0.083-0.123]  0.720±0.044 [0.666-0.774]  0.683±0.035 [0.640-0.727]  0.120±0.098 [-0.002-0.242]  0.109±0.106 [-0.023-0.241]  0.109±0.106 [-0.023-0.241]  0.527±0.031 [0.489-0.566]  0.416±0.035 [0.372-0.460]
