             NC                         MCI                        DE                         ADD                        nADD                        ADD|DE                     nADD|DE                    macro-3ways                macro-4ways
-----------  -------------------------  -------------------------  -------------------------  -------------------------  --------------------------  -------------------------  -------------------------  -------------------------  -------------------------
Accuracy     0.848±0.042 [0.796-0.900]  0.741±0.053 [0.675-0.807]  0.867±0.013 [0.850-0.883]  0.864±0.011 [0.850-0.877]  0.965±0.003 [0.961-0.969]   0.884±0.011 [0.871-0.897]  0.884±0.011 [0.871-0.897]  0.728±0.047 [0.669-0.786]  0.709±0.048 [0.649-0.768]
F-1          0.869±0.043 [0.816-0.922]  0.133±0.016 [0.113-0.152]  0.743±0.033 [0.702-0.784]  0.718±0.028 [0.683-0.753]  0.061±0.059 [-0.013-0.134]  0.938±0.006 [0.930-0.945]  0.095±0.054 [0.029-0.162]  0.582±0.020 [0.557-0.607]  0.445±0.027 [0.411-0.479]
Sensitivity  0.808±0.079 [0.710-0.906]  0.481±0.062 [0.405-0.558]  0.600±0.041 [0.549-0.651]  0.599±0.036 [0.555-0.643]  0.036±0.034 [-0.006-0.079]  0.977±0.015 [0.959-0.996]  0.064±0.036 [0.018-0.109]  0.630±0.018 [0.608-0.652]  0.481±0.018 [0.458-0.504]
Specificity  0.918±0.024 [0.888-0.948]  0.751±0.057 [0.680-0.823]  0.994±0.001 [0.993-0.995]  0.972±0.003 [0.968-0.976]  0.997±0.004 [0.992-1.001]   0.064±0.036 [0.018-0.109]  0.977±0.015 [0.959-0.996]  0.888±0.012 [0.873-0.902]  0.910±0.009 [0.898-0.921]
MCC          0.707±0.060 [0.633-0.781]  0.107±0.021 [0.081-0.132]  0.697±0.031 [0.658-0.735]  0.656±0.029 [0.619-0.692]  0.077±0.087 [-0.032-0.185]  0.071±0.049 [0.010-0.132]  0.071±0.049 [0.010-0.132]  0.503±0.024 [0.473-0.534]  0.387±0.036 [0.342-0.431]
