             NC                         MCI                        DE                         ADD                        nADD                       ADD|DE                     nADD|DE                    macro-3ways                macro-4ways
-----------  -------------------------  -------------------------  -------------------------  -------------------------  -------------------------  -------------------------  -------------------------  -------------------------  -------------------------
Accuracy     0.862±0.013 [0.845-0.878]  0.780±0.022 [0.753-0.808]  0.895±0.005 [0.889-0.901]  0.859±0.006 [0.851-0.867]  0.939±0.005 [0.932-0.946]  0.786±0.014 [0.769-0.804]  0.786±0.014 [0.769-0.804]  0.769±0.019 [0.745-0.793]  0.720±0.019 [0.696-0.745]
F-1          0.884±0.013 [0.867-0.900]  0.143±0.006 [0.136-0.150]  0.811±0.011 [0.797-0.825]  0.707±0.020 [0.682-0.731]  0.185±0.033 [0.145-0.226]  0.875±0.010 [0.863-0.886]  0.266±0.036 [0.222-0.311]  0.613±0.008 [0.603-0.622]  0.480±0.011 [0.466-0.494]
Sensitivity  0.825±0.026 [0.794-0.857]  0.452±0.049 [0.391-0.513]  0.697±0.019 [0.673-0.721]  0.585±0.031 [0.548-0.623]  0.209±0.036 [0.164-0.254]  0.832±0.019 [0.809-0.855]  0.382±0.068 [0.297-0.466]  0.658±0.008 [0.648-0.668]  0.518±0.006 [0.511-0.525]
Specificity  0.926±0.009 [0.915-0.936]  0.794±0.025 [0.764-0.825]  0.990±0.004 [0.985-0.995]  0.971±0.004 [0.966-0.977]  0.964±0.005 [0.957-0.970]  0.382±0.068 [0.297-0.466]  0.832±0.019 [0.809-0.855]  0.903±0.005 [0.897-0.909]  0.914±0.004 [0.909-0.918]
MCC          0.727±0.020 [0.703-0.752]  0.118±0.010 [0.105-0.131]  0.761±0.011 [0.748-0.774]  0.644±0.017 [0.623-0.665]  0.156±0.035 [0.113-0.199]  0.165±0.043 [0.112-0.218]  0.165±0.043 [0.112-0.218]  0.535±0.009 [0.524-0.546]  0.411±0.011 [0.398-0.424]
