             NC                         MCI                        DE                         ADD                        nADD                       ADD|DE                     nADD|DE                    macro-3ways                macro-4ways
-----------  -------------------------  -------------------------  -------------------------  -------------------------  -------------------------  -------------------------  -------------------------  -------------------------  -------------------------
Accuracy     0.824±0.044 [0.770-0.878]  0.739±0.036 [0.694-0.785]  0.875±0.015 [0.856-0.894]  0.871±0.011 [0.857-0.885]  0.960±0.007 [0.952-0.968]  0.856±0.038 [0.809-0.903]  0.856±0.038 [0.809-0.903]  0.719±0.034 [0.677-0.761]  0.697±0.039 [0.649-0.745]
F-1          0.847±0.045 [0.790-0.903]  0.136±0.013 [0.120-0.151]  0.765±0.036 [0.720-0.809]  0.733±0.033 [0.692-0.774]  0.125±0.074 [0.034-0.216]  0.919±0.024 [0.889-0.949]  0.223±0.133 [0.058-0.388]  0.582±0.007 [0.574-0.591]  0.460±0.012 [0.445-0.476]
Sensitivity  0.777±0.079 [0.679-0.875]  0.504±0.080 [0.405-0.603]  0.633±0.051 [0.570-0.695]  0.617±0.052 [0.553-0.681]  0.100±0.067 [0.017-0.183]  0.924±0.060 [0.849-0.999]  0.255±0.179 [0.033-0.476]  0.638±0.015 [0.619-0.657]  0.499±0.016 [0.480-0.519]
Specificity  0.907±0.022 [0.879-0.934]  0.749±0.041 [0.699-0.800]  0.991±0.004 [0.986-0.995]  0.975±0.007 [0.966-0.983]  0.989±0.009 [0.978-1.000]  0.255±0.179 [0.033-0.476]  0.924±0.060 [0.849-0.999]  0.882±0.009 [0.871-0.893]  0.905±0.008 [0.895-0.915]
MCC          0.663±0.064 [0.583-0.743]  0.114±0.022 [0.086-0.142]  0.715±0.034 [0.672-0.757]  0.675±0.028 [0.640-0.710]  0.138±0.073 [0.048-0.229]  0.181±0.101 [0.055-0.307]  0.181±0.101 [0.055-0.307]  0.497±0.013 [0.481-0.513]  0.398±0.022 [0.371-0.424]
