             NC                         MCI                        DE                         ADD                        nADD                       ADD|DE                     nADD|DE                    macro-3ways                macro-4ways
-----------  -------------------------  -------------------------  -------------------------  -------------------------  -------------------------  -------------------------  -------------------------  -------------------------  -------------------------
Accuracy     0.823±0.017 [0.803-0.844]  0.770±0.017 [0.750-0.791]  0.897±0.005 [0.890-0.903]  0.877±0.012 [0.862-0.892]  0.945±0.009 [0.934-0.957]  0.789±0.057 [0.719-0.859]  0.789±0.057 [0.719-0.859]  0.745±0.015 [0.727-0.763]  0.708±0.018 [0.686-0.730]
F-1          0.849±0.017 [0.828-0.870]  0.120±0.017 [0.099-0.141]  0.816±0.013 [0.801-0.832]  0.749±0.033 [0.708-0.789]  0.226±0.055 [0.158-0.295]  0.872±0.039 [0.824-0.920]  0.349±0.044 [0.295-0.403]  0.595±0.007 [0.586-0.604]  0.486±0.011 [0.473-0.499]
Sensitivity  0.784±0.030 [0.747-0.822]  0.385±0.050 [0.323-0.448]  0.713±0.024 [0.683-0.742]  0.636±0.050 [0.574-0.698]  0.255±0.094 [0.138-0.371]  0.816±0.076 [0.721-0.910]  0.555±0.153 [0.364-0.745]  0.627±0.015 [0.609-0.646]  0.515±0.016 [0.495-0.536]
Specificity  0.891±0.009 [0.880-0.901]  0.787±0.017 [0.765-0.808]  0.984±0.004 [0.980-0.989]  0.975±0.007 [0.967-0.983]  0.969±0.012 [0.954-0.984]  0.555±0.153 [0.364-0.745]  0.816±0.076 [0.721-0.910]  0.887±0.004 [0.882-0.892]  0.905±0.003 [0.901-0.909]
MCC          0.652±0.025 [0.622-0.683]  0.082±0.026 [0.050-0.114]  0.763±0.011 [0.749-0.777]  0.691±0.032 [0.651-0.730]  0.207±0.046 [0.149-0.264]  0.280±0.054 [0.213-0.347]  0.280±0.054 [0.213-0.347]  0.499±0.013 [0.483-0.515]  0.408±0.008 [0.398-0.418]
