             NC                         MCI                        DE                         ADD                        nADD                       ADD|DE                     nADD|DE                    macro-3ways                macro-4ways
-----------  -------------------------  -------------------------  -------------------------  -------------------------  -------------------------  -------------------------  -------------------------  -------------------------  -------------------------
Accuracy     0.854±0.021 [0.828-0.880]  0.786±0.014 [0.770-0.803]  0.876±0.015 [0.858-0.894]  0.871±0.013 [0.855-0.887]  0.966±0.002 [0.963-0.969]  0.889±0.010 [0.877-0.902]  0.889±0.010 [0.877-0.902]  0.758±0.010 [0.746-0.771]  0.738±0.012 [0.724-0.753]
F-1          0.880±0.020 [0.854-0.905]  0.108±0.011 [0.094-0.122]  0.769±0.035 [0.726-0.813]  0.742±0.035 [0.699-0.785]  0.064±0.032 [0.024-0.105]  0.940±0.006 [0.933-0.947]  0.212±0.024 [0.183-0.242]  0.586±0.007 [0.577-0.594]  0.448±0.008 [0.438-0.459]
Sensitivity  0.844±0.042 [0.792-0.896]  0.319±0.038 [0.272-0.365]  0.644±0.050 [0.581-0.706]  0.645±0.051 [0.582-0.708]  0.036±0.018 [0.014-0.059]  0.974±0.011 [0.960-0.988]  0.145±0.018 [0.123-0.168]  0.602±0.015 [0.584-0.621]  0.461±0.012 [0.446-0.476]
Specificity  0.870±0.019 [0.846-0.894]  0.806±0.015 [0.788-0.825]  0.987±0.003 [0.984-0.990]  0.963±0.003 [0.960-0.967]  0.998±0.003 [0.994-1.001]  0.145±0.018 [0.123-0.168]  0.974±0.011 [0.960-0.988]  0.888±0.003 [0.884-0.892]  0.909±0.002 [0.907-0.912]
MCC          0.699±0.034 [0.657-0.742]  0.062±0.017 [0.041-0.083]  0.716±0.033 [0.675-0.757]  0.673±0.035 [0.630-0.717]  0.106±0.070 [0.019-0.192]  0.197±0.045 [0.141-0.252]  0.197±0.045 [0.141-0.252]  0.492±0.008 [0.483-0.502]  0.385±0.015 [0.367-0.403]
