             NC                         MCI                        DE                         ADD                        nADD                       ADD|DE                     nADD|DE                    macro-3ways                macro-4ways
-----------  -------------------------  -------------------------  -------------------------  -------------------------  -------------------------  -------------------------  -------------------------  -------------------------  -------------------------
Accuracy     0.796±0.018 [0.773-0.819]  0.718±0.018 [0.695-0.741]  0.882±0.012 [0.866-0.897]  0.870±0.013 [0.855-0.886]  0.958±0.005 [0.952-0.963]  0.820±0.033 [0.778-0.861]  0.820±0.033 [0.778-0.861]  0.698±0.019 [0.674-0.722]  0.671±0.017 [0.650-0.692]
F-1          0.819±0.020 [0.795-0.844]  0.144±0.010 [0.131-0.156]  0.781±0.028 [0.746-0.816]  0.737±0.032 [0.696-0.777]  0.085±0.049 [0.025-0.146]  0.898±0.021 [0.872-0.924]  0.162±0.052 [0.097-0.227]  0.581±0.010 [0.569-0.594]  0.446±0.009 [0.435-0.457]
Sensitivity  0.727±0.033 [0.687-0.768]  0.585±0.064 [0.506-0.664]  0.655±0.038 [0.608-0.702]  0.629±0.045 [0.574-0.684]  0.064±0.036 [0.018-0.109]  0.892±0.044 [0.837-0.947]  0.182±0.076 [0.087-0.276]  0.656±0.015 [0.638-0.674]  0.501±0.011 [0.488-0.515]
Specificity  0.917±0.011 [0.903-0.931]  0.724±0.021 [0.697-0.750]  0.990±0.004 [0.985-0.995]  0.969±0.004 [0.964-0.974]  0.988±0.006 [0.981-0.995]  0.182±0.076 [0.087-0.276]  0.892±0.044 [0.837-0.947]  0.877±0.006 [0.869-0.885]  0.899±0.004 [0.894-0.904]
MCC          0.621±0.026 [0.589-0.653]  0.134±0.020 [0.109-0.160]  0.730±0.029 [0.694-0.767]  0.672±0.034 [0.630-0.714]  0.074±0.050 [0.012-0.136]  0.069±0.035 [0.026-0.113]  0.069±0.035 [0.026-0.113]  0.495±0.013 [0.479-0.511]  0.375±0.011 [0.362-0.388]
