             NC                         MCI                        DE                         ADD                        nADD                       ADD|DE                     nADD|DE                    macro-3ways                macro-4ways
-----------  -------------------------  -------------------------  -------------------------  -------------------------  -------------------------  -------------------------  -------------------------  -------------------------  -------------------------
Accuracy     0.807±0.031 [0.769-0.845]  0.717±0.031 [0.679-0.756]  0.892±0.005 [0.886-0.899]  0.866±0.010 [0.854-0.879]  0.945±0.013 [0.929-0.961]  0.789±0.053 [0.723-0.854]  0.789±0.053 [0.723-0.854]  0.708±0.029 [0.672-0.745]  0.668±0.034 [0.626-0.710]
F-1          0.827±0.033 [0.786-0.868]  0.137±0.015 [0.118-0.156]  0.805±0.012 [0.790-0.819]  0.721±0.026 [0.688-0.754]  0.227±0.058 [0.155-0.299]  0.872±0.036 [0.828-0.917]  0.336±0.035 [0.293-0.379]  0.590±0.014 [0.573-0.606]  0.478±0.016 [0.458-0.498]
Sensitivity  0.729±0.051 [0.666-0.792]  0.548±0.028 [0.514-0.583]  0.688±0.018 [0.666-0.711]  0.598±0.036 [0.553-0.642]  0.255±0.094 [0.138-0.371]  0.818±0.077 [0.723-0.913]  0.536±0.169 [0.327-0.746]  0.655±0.017 [0.633-0.677]  0.532±0.015 [0.514-0.551]
Specificity  0.945±0.006 [0.938-0.952]  0.725±0.032 [0.685-0.765]  0.989±0.001 [0.988-0.990]  0.976±0.005 [0.970-0.982]  0.968±0.015 [0.949-0.987]  0.536±0.169 [0.327-0.746]  0.818±0.077 [0.723-0.913]  0.886±0.009 [0.875-0.898]  0.903±0.008 [0.893-0.913]
MCC          0.649±0.043 [0.596-0.703]  0.120±0.024 [0.091-0.149]  0.754±0.012 [0.739-0.768]  0.663±0.026 [0.630-0.696]  0.212±0.048 [0.153-0.271]  0.268±0.037 [0.222-0.314]  0.268±0.037 [0.222-0.314]  0.508±0.019 [0.484-0.531]  0.411±0.020 [0.386-0.437]
